tree_id,scientific_name,diameter_breast_height_cm,tree_latitude,tree_longitude,canopy_id,canopy_area,canopy_diameter
1662722,Quercus acutissima,,-37.7996339,144.9557686,10901,5.98,2.759
1546174,Eucalyptus scoparia,12.0,-37.79506381,144.926326,29227,8.703,3.329
1546316,Eucalyptus melliodora,15.0,-37.82640145,144.9094469,15643,312.363,19.943
1546335,Eucalyptus sideroxylon,30.0,-37.79827958,144.9260197,54862,3278.129,64.605
1289349,Melia azedarach,,-37.78151109,144.9582419,30251,14.434,4.287
1289352,Corymbia maculata,,-37.7815703,144.9575958,38406,44.438,7.522
1900217,Acacia dealbata,,-37.78897531,144.9465033,27624,232.516,17.206
1900218,Acacia melanoxylon,,-37.78892261,144.9465115,27624,232.516,17.206
1805059,Allocasuarina verticillata,,-37.78008942,144.9517334,30203,395.309,22.435
1805060,Allocasuarina verticillata,,-37.78009861,144.9517513,30203,395.309,22.435
1805062,Allocasuarina verticillata,,-37.78008809,144.9517842,30203,395.309,22.435
1805064,Allocasuarina verticillata,,-37.78005016,144.9517713,30203,395.309,22.435
1805068,Allocasuarina verticillata,,-37.78001462,144.9517989,30203,395.309,22.435
1805070,Bursaria spinosa,,-37.78000054,144.9518394,30203,395.309,22.435
1805071,Bursaria spinosa,,-37.7800619,144.9519243,30203,395.309,22.435
1784871,Allocasuarina littoralis,,-37.82684432,144.9842984,3516,185.613,15.373
1784911,Hakea francisiana,,-37.82671286,144.9833517,18153,25.52,5.7
1763531,Brachychiton populneus,,-37.82732313,144.9853263,1927,999.004,35.665
1763532,Brachychiton populneus,,-37.82732963,144.9852956,1927,999.004,35.665
1763533,Brachychiton populneus,,-37.82737892,144.9854092,1927,999.004,35.665
1763537,Brachychiton populneus,,-37.82774328,144.9863201,18240,258.125,18.129
1584335,Corymbia citriodora,,-37.8285277,144.9736359,34419,1735.074,47.002
1561641,Eucalyptus camaldulensis,20.0,-37.7876147,144.9594308,23773,2568.496,57.187
1561648,Eucalyptus camaldulensis,20.0,-37.78617784,144.9595743,22827,284.941,19.047
1561649,Eucalyptus camaldulensis,20.0,-37.78612139,144.9596233,22827,284.941,19.047
1510070,Brachychiton acerifolius,,-37.79448528,144.9423458,14156,0.918,1.081
1935959,Acacia melanoxylon,,-37.7854386,144.9541901,22779,748.527,30.872
1805024,Acacia mearnsii,,-37.78056821,144.9553687,48957,492.711,25.047
1805034,Acacia mearnsii,,-37.78059105,144.9552418,30217,414.852,22.983
1805041,Acacia mearnsii,,-37.78053877,144.9554931,48957,492.711,25.047
1805044,Acacia mearnsii,,-37.78047477,144.9554854,48957,492.711,25.047
1805045,Acacia mearnsii,,-37.78049018,144.9554941,48957,492.711,25.047
1805049,Allocasuarina verticillata,,-37.78050407,144.955607,1791,1.898,1.555
1763440,Corymbia eximia nana,,-37.82727176,144.9853611,1927,999.004,35.665
1763443,Corymbia eximia nana,,-37.82728184,144.9854711,1927,999.004,35.665
1763451,Brachychiton populneus,,-37.82737219,144.9856545,1927,999.004,35.665
1763454,Acacia melanoxylon,,-37.82736525,144.9856779,1927,999.004,35.665
1763463,Angophora floribunda,,-37.82742771,144.9857772,24198,16.371,4.566
1584324,Eucalyptus camaldulensis,,-37.78263606,144.9417179,30357,17.859,4.769
1584327,Eucalyptus camaldulensis,,-37.79386556,144.9538267,52020,312.57,19.949
1584829,Eucalyptus camaldulensis,,-37.82480839,144.9744827,40530,6.898,2.964
1561634,Eucalyptus camaldulensis,,-37.79808825,144.919856,640,14.461,4.291
1289309,Washingtonia robusta,30.0,-37.81225353,144.9794724,7687,70870.695,300.392
1289311,Washingtonia robusta,28.0,-37.81219457,144.9793599,7687,70870.695,300.392
1784743,Acacia melanoxylon,,-37.82688739,144.9840359,22306,48.938,7.894
1784744,Ceratopetalum gummiferum,,-37.82686757,144.9840919,22306,48.938,7.894
1784753,Acacia melanoxylon,,-37.8267768,144.9840802,39631,73.582,9.679
1784755,Casuarina cunninghamiana,,-37.82677534,144.9840572,39631,73.582,9.679
1784756,Casuarina cunninghamiana,,-37.82675428,144.9840514,39631,73.582,9.679
1784764,Eucalyptus torquata,,-37.82695529,144.9839537,39650,64.738,9.079
1784772,Callitris preissii,,-37.82685172,144.9839387,1889,14.398,4.282
1784780,Acacia melanoxylon,,-37.82694611,144.9838886,39650,64.738,9.079
1784783,Geijera parviflora,,-37.82686762,144.9839126,1889,14.398,4.282
1784842,Acacia stenophylla,,-37.82691126,144.9836569,22318,411.742,22.896
1784843,Acacia stenophylla,,-37.82688786,144.9836493,22318,411.742,22.896
1664213,Myoporum insulare,,-37.79500373,144.9137498,52358,195.023,15.758
1664266,Myoporum insulare,,-37.79512417,144.913998,52358,195.023,15.758
1635213,Brachychiton populneus,1.0,-37.80224511,144.9151929,27565,76.438,9.865
1584321,Tilia cordata,20.0,-37.8370612,144.9857192,34215,1087.18,37.205
1584323,Platanus x acerifolia Ÿ??BloodgoodŸ??,,-37.80616313,144.9688758,5447,25.441,5.691
1289315,Angophora costata,40.0,-37.79617731,144.925652,52466,123.27,12.528
1289318,Eucalyptus leucoxylon rosea,20.0,-37.79600758,144.9252232,32057,81.77,10.204
1289325,Eucalyptus pauciflora,27.0,-37.7961252,144.9254969,18700,214.562,16.528
1289362,Acacia melanoxylon,60.0,-37.79588615,144.9252042,55772,88.602,10.621
1289387,Schinus molle,55.0,-37.79651651,144.9259168,28192,912.012,34.077
1289395,Eucalyptus leucoxylon,40.0,-37.79640443,144.9260399,28192,912.012,34.077
1289396,Eucalyptus nicholii,40.0,-37.79647466,144.9260978,28192,912.012,34.077
1289401,Acacia implexa,10.0,-37.79626508,144.9258524,28192,912.012,34.077
1663817,Angophora costata,60.0,-37.79702118,144.9256051,43558,9.969,3.563
1634774,Eucalyptus megacornuta,,-37.78041087,144.9506427,38376,2201.426,52.943
1634776,Eucalyptus camaldulensis,,-37.77915778,144.9494297,33884,1404.395,42.286
1634783,Eucalyptus melliodora,,-37.77912565,144.9492889,1723,192.832,15.669
1634787,Eucalyptus camaldulensis,,-37.77714269,144.9502056,24006,60.402,8.77
1634788,Eucalyptus camaldulensis,,-37.77725105,144.9502412,33761,37.855,6.943
1634789,Corymbia maculata,,-37.77739273,144.9520282,1654,515.059,25.608
1634795,Corymbia maculata,,-37.77883231,144.9531515,48894,4141.887,72.62
1634796,Corymbia maculata,,-37.77863817,144.9538668,16814,56.219,8.461
1584229,Syzygium australe,,-37.7999921,144.9429927,54890,163.691,14.437
1584233,Syzygium floribundum,,-37.8000179,144.9429524,54890,163.691,14.437
1584238,Syzygium floribundum,,-37.80004859,144.9429113,42836,9.594,3.495
1584305,Pyrus ussuriensis,15.0,-37.80800825,144.9461531,20763,4.254,2.327
1584806,Eucalyptus melliodora,40.0,-37.77902826,144.9539703,48894,4141.887,72.62
1900132,Platanus x acerifolia,,-37.83515054,144.9748001,17529,83.805,10.33
1828194,Platanus x acerifolia,,-37.81528854,144.9669186,44989,84.496,10.372
1763436,Acacia pravissima,,-37.82728776,144.985263,1927,999.004,35.665
1763437,Geijera parviflora,,-37.82723932,144.9852898,1927,999.004,35.665
1763438,Brachychiton populneus,,-37.82724903,144.9853464,1927,999.004,35.665
1510029,Brachychiton discolor,80.0,-37.79250892,144.9406575,27676,571.875,26.984
1664197,Elaeocarpus reticulatus,,-37.80275413,144.9132031,49431,457.102,24.125
1634687,Banksia integrifolia,30.0,-37.8275756,144.954758,24279,519.504,25.719
1763411,Acacia melanoxylon,,-37.82710497,144.9853401,55958,243.73,17.616
1763419,Banksia marginata,,-37.8274122,144.9860023,24201,81.34,10.177
1584217,Eucalyptus botryoides,34.0,-37.82370569,144.9107805,7261,212.406,16.445
1584222,Acacia podalyriifolia,30.0,-37.79735763,144.9447634,43623,1639.312,45.686
1584801,Casuarina obesa,,-37.79516889,144.9523556,18632,1942.281,49.729
1510006,Quercus coccinea,50.0,-37.79742,144.9252811,19095,6.906,2.965
1935958,Acacia melanoxylon,,-37.7829693,144.9566387,56742,1687.789,46.357
1764367,Acacia implexa,,-37.80300514,144.9268065,10107,689.266,29.624
1584137,Allocasuarina verticillata,,-37.80258011,144.9300739,5226,545.305,26.35
1584141,Allocasuarina verticillata,,-37.80257292,144.930097,5226,545.305,26.35
1584143,Allocasuarina verticillata,,-37.80254919,144.9301002,5226,545.305,26.35
1584144,Allocasuarina verticillata,,-37.80253442,144.9300949,5226,545.305,26.35
1584147,Allocasuarina verticillata,,-37.80254316,144.930131,5226,545.305,26.35
1584155,Allocasuarina verticillata,,-37.80251836,144.9301891,5226,545.305,26.35
1584156,Casuarina sp.,,-37.8022817,144.9304018,5226,545.305,26.35
1584158,Casuarina sp.,,-37.80230698,144.9304004,5226,545.305,26.35
1584160,Casuarina sp.,,-37.80231863,144.9304301,5226,545.305,26.35
1584161,Casuarina sp.,,-37.80232815,144.9304247,5226,545.305,26.35
1584167,Casuarina sp.,,-37.80233759,144.9303568,5226,545.305,26.35
1584168,Casuarina sp.,,-37.80231348,144.9303384,5226,545.305,26.35
1584169,Casuarina sp.,,-37.802328,144.9303297,5226,545.305,26.35
1584170,Casuarina sp.,,-37.80235007,144.9303756,5226,545.305,26.35
1584172,Casuarina sp.,,-37.80234212,144.9303267,5226,545.305,26.35
1584173,Casuarina sp.,,-37.80235305,144.9303436,5226,545.305,26.35
1584176,Casuarina sp.,,-37.8023748,144.930343,5226,545.305,26.35
1584177,Casuarina sp.,,-37.80236863,144.9302801,5226,545.305,26.35
1584180,Casuarina sp.,,-37.80238786,144.9303376,5226,545.305,26.35
1584182,Casuarina sp.,,-37.802412,144.9303573,5226,545.305,26.35
1584184,Casuarina sp.,,-37.80241023,144.9303146,5226,545.305,26.35
1584185,Casuarina sp.,,-37.80243565,144.9303209,5226,545.305,26.35
1584188,Casuarina sp.,,-37.80241642,144.9302921,5226,545.305,26.35
1584192,Casuarina sp.,,-37.802447,144.930304,5226,545.305,26.35
1584193,Casuarina sp.,,-37.80244133,144.9302404,5226,545.305,26.35
1584197,Allocasuarina verticillata,,-37.80250402,144.930208,5226,545.305,26.35
1584198,Allocasuarina verticillata,,-37.80249214,144.9301943,5226,545.305,26.35
1584200,Allocasuarina verticillata,,-37.80245836,144.9302023,5226,545.305,26.35
1584206,Casuarina sp.,,-37.80239474,144.9302678,5226,545.305,26.35
1584210,Casuarina sp.,,-37.80231173,144.9303831,5226,545.305,26.35
1584298,Platanus x acerifolia Ÿ??BloodgoodŸ??,,-37.80902182,144.9636757,57822,2.418,1.755
1584427,Casuarina obesa,,-37.79522141,144.9523623,18632,1942.281,49.729
1584432,Casuarina obesa,,-37.79518226,144.9524358,18632,1942.281,49.729
1584433,Casuarina obesa,,-37.79517352,144.9524497,18632,1942.281,49.729
1584434,Casuarina obesa,,-37.79516571,144.9524657,18632,1942.281,49.729
1584440,Casuarina obesa,,-37.7952198,144.9523216,18632,1942.281,49.729
1584441,Casuarina obesa,,-37.7952124,144.9523093,18632,1942.281,49.729
1584442,Casuarina obesa,,-37.79520145,144.9522995,18632,1942.281,49.729
1584448,Casuarina obesa,,-37.79515523,144.9522407,18632,1942.281,49.729
1584449,Casuarina obesa,,-37.79514851,144.9522315,18632,1942.281,49.729
1584452,Casuarina obesa,,-37.7951367,144.9521988,18632,1942.281,49.729
1584453,Casuarina obesa,,-37.79512737,144.9522008,18632,1942.281,49.729
1584454,Casuarina obesa,,-37.79511806,144.952204,18632,1942.281,49.729
1584456,Casuarina obesa,,-37.79509944,144.9522098,18632,1942.281,49.729
1584472,Casuarina obesa,,-37.79513448,144.9522862,18632,1942.281,49.729
1584479,Casuarina obesa,,-37.79524534,144.952361,18632,1942.281,49.729
1584482,Casuarina obesa,,-37.79521837,144.9523718,18632,1942.281,49.729
1584493,Casuarina obesa,,-37.795147,144.9523065,18632,1942.281,49.729
1584495,Casuarina obesa,,-37.79520598,144.9523054,18632,1942.281,49.729
1584497,Casuarina obesa,,-37.79518553,144.9522871,18632,1942.281,49.729
1584498,Casuarina obesa,,-37.79517506,144.9522774,18632,1942.281,49.729
1584499,Casuarina obesa,,-37.79521413,144.9523164,18632,1942.281,49.729
1584502,Casuarina obesa,,-37.79510705,144.9522167,18632,1942.281,49.729
1584503,Casuarina obesa,,-37.79511782,144.952217,18632,1942.281,49.729
1584504,Casuarina obesa,,-37.7951266,144.9522103,18632,1942.281,49.729
1584506,Casuarina obesa,,-37.79514099,144.9522299,18632,1942.281,49.729
1584508,Casuarina obesa,,-37.79515165,144.9522503,18632,1942.281,49.729
1584509,Casuarina obesa,,-37.79516125,144.9522642,18632,1942.281,49.729
1584510,Casuarina obesa,,-37.79516702,144.9522729,18632,1942.281,49.729
1584513,Casuarina obesa,,-37.79518861,144.952303,18632,1942.281,49.729
1584516,Casuarina obesa,,-37.79521241,144.9523253,18632,1942.281,49.729
1584517,Casuarina obesa,,-37.79522096,144.9523322,18632,1942.281,49.729
1584518,Casuarina obesa,,-37.79522572,144.9523368,18632,1942.281,49.729
1584521,Casuarina obesa,,-37.79521527,144.9523547,18632,1942.281,49.729
1584526,Casuarina obesa,,-37.79515605,144.9524687,18632,1942.281,49.729
1584528,Casuarina obesa,,-37.79515734,144.9524605,18632,1942.281,49.729
1584531,Casuarina obesa,,-37.79517764,144.9524305,18632,1942.281,49.729
1584533,Casuarina obesa,,-37.79518732,144.952409,18632,1942.281,49.729
1584540,Casuarina obesa,,-37.79521707,144.9523444,18632,1942.281,49.729
1584547,Casuarina obesa,,-37.79516839,144.9522905,18632,1942.281,49.729
1584548,Casuarina obesa,,-37.79516463,144.9522811,18632,1942.281,49.729
1584549,Casuarina obesa,,-37.79515985,144.9522745,18632,1942.281,49.729
1584567,Casuarina obesa,,-37.79515743,144.9523211,18632,1942.281,49.729
1584568,Casuarina obesa,,-37.79515725,144.9523316,18632,1942.281,49.729
1584572,Casuarina obesa,,-37.79515938,144.9523713,18632,1942.281,49.729
1584575,Casuarina obesa,,-37.79515777,144.9524026,18632,1942.281,49.729
1584578,Casuarina obesa,,-37.79515291,144.9524326,18632,1942.281,49.729
1584581,Casuarina obesa,,-37.79515853,144.9524464,18632,1942.281,49.729
1584587,Casuarina obesa,,-37.79518452,144.9523928,18632,1942.281,49.729
1584592,Casuarina obesa,,-37.79520154,144.9523394,18632,1942.281,49.729
1584594,Casuarina obesa,,-37.7951953,144.952331,18632,1942.281,49.729
1584600,Casuarina obesa,,-37.79515561,144.9522782,18632,1942.281,49.729
1584603,Casuarina obesa,,-37.7951398,144.9522569,18632,1942.281,49.729
1584605,Casuarina obesa,,-37.7951262,144.9522383,18632,1942.281,49.729
1584606,Casuarina obesa,,-37.79512461,144.9522298,18632,1942.281,49.729
1584607,Casuarina obesa,,-37.79511895,144.9522345,18632,1942.281,49.729
1584609,Casuarina obesa,,-37.79513521,144.9522611,18632,1942.281,49.729
1584610,Casuarina obesa,,-37.79514045,144.9522732,18632,1942.281,49.729
1584617,Casuarina obesa,,-37.79516958,144.9523176,18632,1942.281,49.729
1584620,Casuarina obesa,,-37.79518818,144.9523348,18632,1942.281,49.729
1584621,Casuarina obesa,,-37.79518761,144.9523429,18632,1942.281,49.729
1584623,Casuarina obesa,,-37.79518469,144.9523611,18632,1942.281,49.729
1584625,Casuarina obesa,,-37.79518036,144.9523802,18632,1942.281,49.729
1584630,Casuarina obesa,,-37.79517992,144.952348,18632,1942.281,49.729
1584631,Casuarina obesa,,-37.79517876,144.9523553,18632,1942.281,49.729
1584634,Casuarina obesa,,-37.79517572,144.9523851,18632,1942.281,49.729
1584635,Casuarina obesa,,-37.79517653,144.9523941,18632,1942.281,49.729
1584646,Casuarina obesa,,-37.79516499,144.9523626,18632,1942.281,49.729
1584647,Casuarina obesa,,-37.79516484,144.9523537,18632,1942.281,49.729
1584652,Casuarina obesa,,-37.79517129,144.9523531,18632,1942.281,49.729
1584653,Casuarina obesa,,-37.79517046,144.9523609,18632,1942.281,49.729
1584656,Casuarina obesa,,-37.79517097,144.9523906,18632,1942.281,49.729
1584660,Casuarina obesa,,-37.79516352,144.952482,18632,1942.281,49.729
1584663,Casuarina obesa,,-37.79514335,144.9524927,18632,1942.281,49.729
1584667,Casuarina obesa,,-37.79519359,144.9524278,18632,1942.281,49.729
1584673,Casuarina obesa,,-37.79521702,144.952382,18632,1942.281,49.729
1584675,Casuarina obesa,,-37.79523387,144.952366,18632,1942.281,49.729
1584676,Casuarina obesa,,-37.79523895,144.952361,18632,1942.281,49.729
1584682,Casuarina obesa,,-37.79524502,144.9523384,18632,1942.281,49.729
1584683,Casuarina obesa,,-37.79524006,144.9523321,18632,1942.281,49.729
1584687,Casuarina obesa,,-37.79518983,144.9523512,18632,1942.281,49.729
1584690,Casuarina obesa,,-37.79517299,144.9522651,18632,1942.281,49.729
1584691,Casuarina obesa,,-37.79516763,144.9522543,18632,1942.281,49.729
1584692,Casuarina obesa,,-37.79515846,144.9522472,18632,1942.281,49.729
1584697,Casuarina obesa,,-37.79513212,144.9521999,18632,1942.281,49.729
1584698,Casuarina obesa,,-37.79512246,144.9522018,18632,1942.281,49.729
1584702,Casuarina obesa,,-37.79509395,144.952216,18632,1942.281,49.729
1584710,Casuarina obesa,,-37.79514888,144.9523464,18632,1942.281,49.729
1584718,Casuarina obesa,,-37.79510142,144.9522178,18632,1942.281,49.729
1584719,Casuarina obesa,,-37.7951146,144.9522142,18632,1942.281,49.729
1584720,Casuarina obesa,,-37.79512,144.9522092,18632,1942.281,49.729
1584725,Casuarina obesa,,-37.79513242,144.9522357,18632,1942.281,49.729
1584730,Casuarina obesa,,-37.79515816,144.9524528,18632,1942.281,49.729
1584731,Casuarina obesa,,-37.79516436,144.9524563,18632,1942.281,49.729
1584733,Casuarina obesa,,-37.79516509,144.9524424,18632,1942.281,49.729
1584736,Casuarina obesa,,-37.79517138,144.9524329,18632,1942.281,49.729
1584737,Casuarina obesa,,-37.79518228,144.9524277,18632,1942.281,49.729
1584742,Casuarina obesa,,-37.79518685,144.9523747,18632,1942.281,49.729
1584743,Casuarina obesa,,-37.79519275,144.9523798,18632,1942.281,49.729
1584749,Casuarina obesa,,-37.79524204,144.9523528,18632,1942.281,49.729
1584755,Casuarina obesa,,-37.79522597,144.9523572,18632,1942.281,49.729
1584757,Casuarina obesa,,-37.79517326,144.952322,18632,1942.281,49.729
1584758,Casuarina obesa,,-37.79512805,144.9522258,18632,1942.281,49.729
1584759,Casuarina obesa,,-37.79514303,144.95228,18632,1942.281,49.729
1584760,Casuarina obesa,,-37.79513446,144.9522524,18632,1942.281,49.729
1584764,Casuarina obesa,,-37.79515017,144.9522252,18632,1942.281,49.729
1584766,Casuarina obesa,,-37.79515151,144.9523025,18632,1942.281,49.729
1584768,Casuarina obesa,,-37.7951438,144.9522557,18632,1942.281,49.729
1584769,Casuarina obesa,,-37.79514296,144.9522347,18632,1942.281,49.729
1584771,Casuarina obesa,,-37.79515352,144.9523361,18632,1942.281,49.729
1584773,Casuarina obesa,,-37.79516859,144.9523956,18632,1942.281,49.729
1584780,Casuarina obesa,,-37.79515721,144.9523839,18632,1942.281,49.729
1584786,Casuarina obesa,,-37.79521298,144.9523488,18632,1942.281,49.729
1584790,Casuarina obesa,,-37.79515216,144.9523127,18632,1942.281,49.729
1584794,Casuarina obesa,,-37.79523207,144.9523387,18632,1942.281,49.729
1359030,Corymbia maculata,40.0,-37.78904665,144.961887,12822,2856.832,60.311
1286925,Eucalyptus camaldulensis,15.0,-37.7915031,144.9190046,53702,556.176,26.611
1286927,Eucalyptus camaldulensis,15.0,-37.79140052,144.91917,30727,65.547,9.135
1286928,Eucalyptus camaldulensis,15.0,-37.7914664,144.9189619,53702,556.176,26.611
1286929,Eucalyptus camaldulensis,15.0,-37.7913242,144.9191746,50330,5.926,2.747
1286937,Eucalyptus camaldulensis,15.0,-37.7916052,144.9187353,53702,556.176,26.611
1286956,Eucalyptus camaldulensis,15.0,-37.79366717,144.9153759,52093,8.461,3.282
1286957,Eucalyptus camaldulensis,15.0,-37.79368745,144.9155298,43198,5.938,2.75
1286959,Eucalyptus camaldulensis,15.0,-37.79363126,144.9156279,30754,6.625,2.904
1286960,Eucalyptus camaldulensis,15.0,-37.79355633,144.9155638,55513,16.344,4.562
